#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,http_hostname:131,ThroughputC2S,ThroughputS2C
172.16.2.1,41734,9,0,8,3,1767,4,1767,0,0,0,1,1,172.16.1.1,50824,7,0,7,3,1906,2,1906,0,0,0,1,1,1548290227180.3481,1548290227349.106,168.758,27.853,55.599,96.929,95.865,26.825,54.554,1,1,0,0,8192,0,0,28.024040000000003,26.701,33.034,2.801349,5,64,64,0.236494,0.01,0.894,0.438391,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,62.831,95.865,96.759,0.0,1713,0,-,-,0.0,0.0,-,10.47061472641297,11.294279382310764
172.16.2.1,41732,9,0,8,3,1767,4,1767,0,0,0,1,1,172.16.1.1,50824,7,0,7,3,1906,2,1906,0,0,0,1,1,1548290227180.289,1548290227349.128,168.839,27.896,55.679,96.981,95.967,26.902,54.62,1,1,0,0,8192,0,0,28.051039000000003,26.651,33.087,2.816959,5,64,64,0.216995,0.003,0.845,0.4187,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,62.88,95.967,96.812,0.0,1713,0,-,-,0.0,0.0,-,10.46559148064132,11.288860985909654
172.16.2.1,41730,9,0,8,3,1767,4,1767,0,0,0,1,1,172.16.1.1,50824,7,0,7,3,1906,2,1906,0,0,0,1,1,1548290227180.1562,1548290227349.133,168.977,27.518,55.085,97.103,96.113,26.852,54.299,1,1,0,0,8192,0,0,28.049639000000003,26.58,33.13,2.842436,5,64,64,0.20599499999999998,0.003,0.804,0.39868000000000003,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,62.983,96.113,96.917,0.0,1713,0,-,-,0.0,0.0,-,10.457044449836369,11.279641608029495
172.16.2.1,41736,11,0,10,3,7032,6,7032,0,0,0,1,1,172.16.1.1,50824,8,0,8,4,1906,2,1906,0,0,0,1,1,1548290227180.4053,1548290227349.1538,168.749,27.3,54.666,96.966,86.941,26.588,53.812,1,1,0,0,8192,0,0,33.292612,26.512,64.007,15.095015,6,64,64,0.112497,0.01,0.366,0.169486,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,17,33024,29200,0,5320,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,43520,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,57.376,86.941,87.307,0.0,1713,0,-,-,0.0,0.0,-,41.67135805249217,11.294881747447393
172.16.2.1,41934,9,0,8,3,1767,4,1767,0,0,0,1,1,172.16.1.1,50934,8,0,8,4,1906,2,1906,0,0,0,1,1,1548290226745.7158,1548290227899.01,1153.294,28.454,56.003,1082.586,90.67,27.646,55.022,1,1,0,0,8192,0,0,33.649439,26.315,64.667,15.270879,6,64,64,0.085498,0.002,0.323,0.158376,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,60.341,90.67,90.993,0.0,1713,0,-,-,0.0,0.0,-,1.5321331767962028,1.6526575183777943
172.16.2.1,41928,11,0,9,4,1767,4,1767,1,0,0,2,1,172.16.1.1,50934,7,0,7,3,1906,2,1906,0,0,0,1,1,1548290226745.505,1548290227899.022,1153.517,1024.427,1051.45,1082.779,1082.286,1024.128,1051.118,1,1,0,0,8192,0,0,27.132322,26.342,28.95,1.2197799999999999,4,64,64,0.101997,0.011,0.334,0.155059,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,1,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,1053.336,1082.286,1082.62,0.0,1713,0,-,-,0.0,0.0,-,1.5318369820297404,1.6523380236268732
172.16.2.1,41932,9,0,8,3,1767,4,1767,0,0,0,1,1,172.16.1.1,50934,8,0,8,4,1906,2,1906,0,0,0,1,1,1548290226745.672,1548290227899.027,1153.355,254.037,281.353,1082.623,312.392,27.667,280.9,1,1,0,0,8192,0,0,33.239613,26.334,63.029,14.629021,6,64,64,0.104497,0.015,0.339,0.156675,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,283.28,312.392,312.731,0.0,1713,0,-,-,0.0,0.0,-,1.5320521435290955,1.6525701106771116
172.16.2.1,41930,13,0,12,3,9872,8,11320,1,1448,0,1,1,172.16.1.1,50934,10,0,10,6,1906,2,1906,0,0,0,1,1,1548290226745.624,1548290227899.401,1153.777,28.513,55.942,1082.77,88.744,27.75,55.323,1,1,0,0,8192,0,0,27.479875,26.584,30.143,1.367492,6,64,64,0.098998,0.005,0.347,0.16581700000000002,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,17,33024,29200,0,8143,1,343,0,0,0,0,1,0,0,0,0,1,1,8,1,2,1460,1018,888,49152,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,58.601,88.744,89.091,0.0,1713,0,-,-,0.0,0.0,-,9.811254687864292,1.6519656744760902
172.16.2.1,48224,9,0,8,3,1767,4,1767,0,0,0,1,1,172.16.1.1,50459,7,0,7,3,1906,2,1906,0,0,0,1,1,1548290233361.3699,1548290233544.082,182.712,27.518,54.687,96.518,95.49,26.3,53.618,1,1,0,0,8192,0,0,27.635046999999997,26.1,32.968,2.988714,5,64,64,0.236744,0.007,0.917,0.453507,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,62.522,95.49,96.407,0.0,1713,0,-,-,0.0,0.0,-,9.670957572573231,10.43171767590525
172.16.2.1,48222,16,0,15,3,21862,11,21862,0,0,0,1,1,172.16.1.1,50459,10,0,10,6,1906,2,1906,0,0,0,1,1,1548290233361.318,1548290233544.086,182.768,27.016,53.963,112.74,86.122,26.253,53.112,1,1,0,0,8192,0,0,26.637889,26.027,29.22,1.266759,6,64,64,0.103497,0.005,0.387,0.189065,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,38,33024,29200,0,14480,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,73216,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,56.902,86.122,86.509,0.0,1713,0,-,-,0.0,0.0,-,119.61612536111355,10.42852140418454
172.16.2.1,48220,9,0,8,3,1767,4,1767,0,0,0,1,1,172.16.1.1,50459,8,0,8,3,1906,2,1906,1,0,0,1,2,1548290233361.1802,1548290233761.153,399.973,27.128,54.224,96.584,95.647,26.361,53.244,1,1,0,0,8192,0,0,27.545849,26.081,32.965,3.0307020000000002,5,64,64,0.133329,0.01,0.357,0.19404200000000002,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,38,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,1,888,1,0,0,0,0,0,0,0,0,0,0,---,4,3,-,-,0,0,0,62.682,95.647,96.004,0.0,1713,0,-,-,0.0,0.0,-,4.417798201378593,4.765321659211996
172.16.2.1,48226,9,0,8,3,1767,4,1767,0,0,0,1,1,172.16.1.1,50459,8,0,8,3,1906,2,1906,1,0,0,1,2,1548290233361.417,1548290233761.395,399.978,27.489,54.889,96.492,95.653,26.523,53.855,1,1,0,0,8192,0,0,27.887241999999997,26.366,33.168,2.957586,5,64,64,0.245325,0.01,0.713,0.405014,3,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,38,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,1,888,1,0,0,0,0,0,0,0,0,0,0,---,4,3,-,-,0,0,0,62.485,95.653,96.366,0.0,1713,0,-,-,0.0,0.0,-,4.417742975863672,4.765262089414918
172.16.2.1,53810,13114,0,13113,3,35489334,13110,35500918,8,11584,275,1,0,172.16.1.1,50825,4232,1,4231,4227,1906,2,1906,0,0,0,1,1,1548290232631.963,1548290291312.883,58680.92,27.146,54.312,58654.558,86.899,26.475,53.516,1,1,0,0,8192,0,0,26.413624,25.935,65.366,1.254739,2976,64,64,0.108497,0.006,0.36,0.16852,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,38,33024,29200,0,82536,38,343,45,107,0,0,131,0,0,0,0,1,1,8,1,787,1460,1018,888,278016,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,219,2,-,-,0,0,0,57.16,86.899,87.259,0.0,1713,0,-,-,0.0,0.0,-,604.9823008909881,0.03248074501899425
172.16.2.1,53808,13208,0,13207,3,35771694,13204,35806446,24,34752,258,1,0,172.16.1.1,50825,4043,1,4042,4038,1906,2,1906,0,0,0,1,1,1548290232631.6648,1548290291318.5627,58686.898,27.418,54.856,58680.764,96.514,26.788,54.035,1,1,0,0,8192,0,0,26.658438,26.121,65.427,1.642077,2800,64,64,0.183245,0.005,0.711,0.35184299999999996,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,38,33024,29200,0,104256,38,343,59,90,0,0,133,0,0,0,0,1,1,8,1,753,1460,1018,888,811008,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,185,2,-,-,0,0,0,63.035,96.514,97.225,0.0,1713,0,-,-,0.0,0.0,-,610.1267441329068,0.03247743644586565
172.16.2.1,53812,13997,0,13996,3,38043606,13993,38052294,6,8688,313,1,0,172.16.1.1,50825,5568,1,5567,5563,1906,2,1906,0,0,0,1,1,1548290232632.0227,1548290291318.9478,58686.925,27.583,55.205,58660.475,96.18,26.601,54.18,1,1,0,0,8192,0,0,26.649082,26.093,66.005,1.468032,3537,64,64,0.18224500000000002,0.005,0.714,0.3545,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,38,33024,29200,0,111496,38,343,84,149,0,0,86,0,0,0,0,1,1,8,1,1194,1460,1018,888,903936,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,182,2,-,-,0,0,0,62.694,96.18,96.894,0.0,1713,0,-,-,0.0,0.0,-,648.3947489155378,0.03247742150402325
172.16.2.1,53814,16172,0,16171,3,44330822,16168,44332270,1,1448,272,1,0,172.16.1.1,50825,5801,1,5800,5796,1906,2,1906,0,0,0,1,1,1548290232632.0798,1548290291333.464,58701.384,27.552,54.912,58675.879,95.942,26.525,53.913,1,1,0,0,8192,0,0,26.400608000000002,25.922,65.119,1.014899,3933,64,64,0.12174700000000001,0.005,0.444,0.215011,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,4344,38,33024,29200,0,114392,38,343,79,134,0,0,60,0,0,0,0,1,1,8,1,1156,1460,1018,888,330240,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,213,2,-,-,0,0,0,62.649,95.942,96.386,0.0,1713,0,-,-,0.0,0.0,-,755.2167764903124,0.032469421845317994
172.16.2.1,57100,24886,0,24885,3,67901466,24881,67913050,8,11584,482,1,1,172.16.1.1,50022,7961,0,7961,7957,1906,2,1906,0,0,0,1,1,1548290232944.2627,1548290337498.091,104553.828,27.25,53.843,104455.862,92.212,26.24,53.563,1,1,0,0,8192,0,0,26.422095000000002,25.873,65.012,1.207767,5360,64,64,0.103997,0.008,0.382,0.185356,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,4344,38,33024,29200,0,127424,1,343,153,199,0,0,138,0,0,0,0,1,1,8,1,1761,1460,1018,888,278016,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,348,2,-,-,0,0,0,61.44,92.212,92.594,0.0,1713,0,-,-,0.0,0.0,-,649.551061870255,0.018229844248266073
172.16.2.1,57104,24352,0,24351,3,66066339,24347,66106883,28,40544,497,1,1,172.16.1.1,50022,9124,0,9124,9120,1906,2,1906,0,0,0,1,1,1548290232944.371,1548290337498.136,104553.765,27.169,54.711,104093.342,94.654,26.38,53.571,1,1,0,0,8192,0,0,26.683771000000004,26.09,65.662,1.6023290000000001,5524,64,64,0.094998,0.004,0.356,0.174054,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,38,33024,29200,0,112944,1,343,144,253,0,0,128,0,0,0,0,1,1,8,1,2372,1460,1018,888,712448,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,349,2,-,-,0,0,0,61.367,94.654,95.01,0.0,1713,0,-,-,0.0,0.0,-,632.2764464770829,0.018229855232855554
172.16.2.1,57098,24374,0,24373,3,66328500,24369,66356012,19,27512,467,1,1,172.16.1.1,50022,6138,0,6138,6134,1906,2,1906,0,0,0,1,1,1548290232943.963,1548290337498.142,104554.179,26.798,53.492,104482.495,85.756,26.341,52.96,1,1,0,0,8192,0,0,26.514104,25.894,65.553,1.9830419999999997,4564,64,64,0.120247,0.011,0.413,0.195352,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,4344,38,33024,29200,0,118736,1,343,112,171,0,0,203,0,0,0,0,1,1,8,1,1107,1460,1018,888,399872,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,326,2,-,-,0,0,0,56.299,85.756,86.169,0.0,1713,0,-,-,0.0,0.0,-,634.6567170691475,0.0182297830486527
172.16.2.1,57102,24787,0,24786,3,67534400,24782,67551776,12,17376,483,1,1,172.16.1.1,50022,8263,0,8263,8259,1906,2,1906,0,0,0,1,1,1548290232944.3237,1548290337498.254,104553.93,27.205,54.745,104218.329,92.356,26.407,53.75,1,1,0,0,8192,0,0,26.676963,26.089,65.364,1.5319639999999999,5541,64,64,0.133497,0.005,0.51,0.25103600000000004,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,4344,17,33024,29200,0,118736,1,343,134,229,0,0,132,0,0,0,0,1,1,8,1,1745,1460,1018,888,521472,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,327,2,-,-,0,0,0,61.407,92.356,92.866,0.0,1713,0,-,-,0.0,0.0,-,646.0950439643924,0.018229826463720684
172.16.2.1,42446,11,0,10,3,1784,6,3153,1,1369,0,1,1,172.16.1.1,50041,10,0,10,6,1906,2,1906,0,0,0,1,1,1548290341913.866,1548290342374.294,460.428,26.747,53.649,389.389,321.813,25.918,52.752,1,1,0,0,8192,0,0,26.001067000000003,25.913,26.11,0.064364,6,64,64,0.100747,0.005,0.374,0.182204,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,1,0,0,0,0,0,0,0,0,1,1,8,1,1,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,289.826,321.813,322.187,0.0,1713,0,-,-,0.0,0.0,-,6.847976230811332,4.139626608286203
172.16.2.1,42444,10,0,9,3,1784,5,1784,0,0,0,1,1,172.16.1.1,50041,8,0,8,4,1906,2,1906,0,0,0,1,1,1548290341913.81,1548290342374.514,460.704,26.785,53.727,389.382,94.85,25.96,52.816,1,1,0,0,8192,0,0,33.60644,25.952,64.419,15.337784,6,64,64,0.099248,0.004,0.366,0.177946,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,61.969,94.85,95.216,0.0,1713,0,-,-,0.0,0.0,-,3.8723345141348893,4.137146627769674
172.16.2.1,42442,23,0,22,3,34066,18,34066,0,0,0,1,1,172.16.1.1,50041,13,0,13,9,1906,2,1906,0,0,0,1,1,1548290341913.664,1548290342374.6396,460.976,26.367,53.06,389.516,85.347,26.001,52.498,1,1,0,0,8192,0,0,29.823273999999998,25.915,64.311,11.479203,11,64,64,0.162246,0.01,0.579,0.278113,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,17,33024,29200,0,18824,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,97536,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,7,2,-,-,0,0,0,56.073,85.347,85.926,0.0,1713,0,-,-,0.0,0.0,-,73.89972579917392,4.134705494429211
172.16.2.1,42448,10,0,9,3,1784,5,1784,0,0,0,1,1,172.16.1.1,50041,8,0,8,4,1906,2,1906,0,0,0,1,1,1548290341913.917,1548290342374.698,460.781,26.976,54.271,389.288,94.955,26.216,53.305,1,1,0,0,8192,0,0,33.843269,26.21,64.628,15.318444,6,64,64,0.112247,0.004,0.43,0.21184299999999998,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,61.898,94.955,95.385,0.0,1713,0,-,-,0.0,0.0,-,3.871687417666961,4.136455279189029
172.16.2.1,36282,9,0,8,3,1767,4,1767,0,0,0,1,1,172.16.1.1,50270,7,0,7,3,1906,2,1906,0,0,0,1,1,1548290345687.578,1548290345855.0,167.422,27.265,55.144,96.368,96.036,26.309,53.501,1,1,0,0,8192,0,0,27.721046,26.236,33.371,3.158868,5,64,64,0.084498,0.01,0.3,0.1437,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,62.665,96.036,96.336,0.0,1713,0,-,-,0.0,0.0,-,10.554168508320293,11.384405872585443
172.16.2.1,36280,9,0,8,3,1767,4,1767,0,0,0,1,1,172.16.1.1,50270,7,0,7,3,1906,2,1906,0,0,0,1,1,1548290345687.422,1548290345855.0117,167.59,27.391,54.562,94.626,93.926,26.439,53.648,1,1,0,0,8192,0,0,27.279054,26.257,31.124,2.14987,5,64,64,0.14749600000000002,0.009,0.537,0.259956,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,62.802,93.926,94.463,0.0,1713,0,-,-,0.0,0.0,-,10.543588519601409,11.372993615370845
172.16.2.1,36284,11,0,10,3,6680,6,6680,0,0,0,1,1,172.16.1.1,50270,8,0,8,4,1906,2,1906,0,0,0,1,1,1548290345687.672,1548290345855.0146,167.343,27.18,54.086,96.307,86.366,26.222,53.167,1,1,0,0,8192,0,0,32.912618,25.96,63.709,15.144127,6,64,64,0.118747,0.004,0.458,0.226173,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,17,33024,29200,0,4968,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,42752,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,56.989,86.366,86.824,0.0,1713,0,-,-,0.0,0.0,-,39.91801270444536,11.389780271657614
172.16.2.1,36286,9,0,8,3,1767,4,1767,0,0,0,1,1,172.16.1.1,50270,7,0,7,3,1906,2,1906,0,0,0,1,1,1548290345687.7368,1548290345855.019,167.282,27.386,55.008,94.322,93.655,26.492,53.607,1,1,0,0,8192,0,0,27.305653999999997,26.221,31.135,2.1423240000000003,5,64,64,0.134497,0.004,0.512,0.25169400000000003,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,62.52,93.655,94.167,0.0,1713,0,-,-,0.0,0.0,-,10.563001398835498,11.393933597159288
172.16.2.1,58044,9,0,8,3,1767,4,1767,0,0,0,1,1,172.16.1.1,50258,6,0,6,2,1906,2,1906,0,0,0,1,1,1548290346247.671,1548290346401.601,153.93,26.67,53.453,84.62,84.18,26.242,52.946,1,1,0,0,8192,0,0,34.146716999999995,26.103,63.548,16.469132000000002,5,64,64,0.115747,0.009,0.381,0.17765,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,55.562,84.18,84.561,0.0,1713,0,-,-,0.0,0.0,-,11.479243812122393,12.382251672838303
172.16.2.1,58046,9,0,8,3,1767,4,1767,0,0,0,1,1,172.16.1.1,50258,7,0,7,3,1906,2,1906,0,0,0,1,1,1548290345249.0579,1548290346401.619,1152.561,26.771,54.26,91.962,91.063,26.136,53.04,1,1,0,0,8192,0,0,27.135857,26.036,31.068,2.199443,5,64,64,0.194995,0.006,0.748,0.368696,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,59.995,91.063,91.811,0.0,1713,0,-,-,0.0,0.0,-,1.5331075752172771,1.653708567268891
172.16.2.1,58040,9,0,8,3,1767,4,1767,0,0,0,1,1,172.16.1.1,50258,7,0,7,3,1906,2,1906,0,0,0,1,1,1548290345248.8167,1548290346401.797,1152.98,27.279,54.523,92.192,91.347,26.387,53.532,1,1,0,0,8192,0,0,27.212656,26.097,31.138,2.196469,5,64,64,0.174246,0.003,0.686,0.341167,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,33024,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,60.209,91.347,92.033,0.0,1713,0,-,-,0.0,0.0,-,1.5325504345261842,1.653107599437978
172.16.2.1,58042,11,0,10,3,7096,6,7096,0,0,0,1,1,172.16.1.1,50258,8,0,8,4,1906,2,1906,0,0,0,1,1,1548290345248.9607,1548290346401.976,1153.015,26.851,53.662,1083.374,86.636,26.219,53.128,1,1,0,0,8192,0,0,33.073949,26.183,63.248,14.866788,6,64,64,0.103997,0.005,0.376,0.181595,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,2896,17,33024,29200,0,5367,1,343,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1018,888,43520,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,56.426,86.636,87.012,0.0,1713,0,-,-,0.0,0.0,-,6.154299813965993,1.653057419027506
172.16.2.1,39016,27942,0,27941,3,76552779,27937,76561467,6,8688,469,1,1,172.16.1.1,50006,8823,0,8823,8819,1906,2,1906,0,0,0,1,1,1548290292889.0918,1548290400086.3367,107197.245,27.549,55.345,106752.766,96.903,26.485,53.968,1,1,0,0,8192,0,0,26.704939000000003,26.161,65.07,1.412366,5827,64,64,0.17974600000000002,0.009,0.686,0.337507,4,63,63,0,0,0,0,0,0,1,1,7,1,0,1460,4344,38,33024,29200,0,130320,1,343,121,230,0,0,124,0,0,0,0,1,1,8,1,1639,1460,1018,888,747264,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,357,2,-,-,0,0,0,63.03,96.903,97.589,0.0,1713,0,-,-,0.0,0.0,-,714.2111441390122,0.017780307693541938
