#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,http_hostname:131,ThroughputC2S,ThroughputS2C
172.16.1.1,32740,50,0,49,3,220380,45,220380,0,0,6,1,1,172.16.2.1,50461,43,0,43,39,1906,2,1906,0,0,0,1,1,1548451624951.799,1548451626923.423,1971.624,26.951,27.348,1606.301,68.663,26.345,26.995,1,1,0,0,8192,0,0,0.16445099999999999,0.003,4.652,0.832917,31,63,63,27.574061,26.291,30.11,1.791178,4,64,64,0,0,0,0,0,0,1,1,8,1,0,1460,14480,17,33024,29200,0,18824,17,343,0,0,0,0,6,0,0,0,0,1,1,7,1,9,1460,1018,888,185856,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,7,2,-,-,0,0,0,64.011,68.663,96.231,0.0,1713,0,-,-,0.0,0.0,-,111.7758761305401,0.9667157632489765
172.16.1.1,32746,44,0,43,3,145604,39,147052,1,1448,7,1,1,172.16.2.1,50461,41,0,41,37,1906,2,1906,0,0,0,1,1,1548451624952.557,1548451626923.435,1970.878,26.765,27.171,1922.443,67.934,26.255,26.792,1,1,0,0,8192,0,0,1.784273,0.003,39.601,7.9343,25,63,63,27.433814,26.249,29.521,1.51385,4,64,64,0,0,0,0,0,0,1,1,8,1,0,1460,14480,17,33024,29200,0,17376,17,343,0,5,1,0,2,0,0,0,0,1,1,7,1,13,1460,1018,888,185856,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,7,2,-,-,0,0,0,63.22,67.934,95.514,0.0,1713,0,-,-,0.0,0.0,-,74.61243161677181,0.967081676288436
172.16.1.1,32742,10,0,9,2,1784,6,1801,1,17,0,1,1,172.16.2.1,50461,8,0,8,4,1906,2,1906,0,0,0,1,1,1548451625950.08,1548451626923.656,973.576,27.263,27.801,835.802,60.183,27.224,27.27,1,1,0,0,8192,0,0,0.44499099999999997,0.004,2.073,0.911568,5,63,63,27.900552,26.719,30.309,1.628692,4,64,64,0,0,0,0,0,0,1,1,8,1,0,1460,1369,17,33024,29200,0,1369,17,343,1,0,0,0,0,0,0,0,0,1,1,7,1,1,1460,1018,888,32896,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,58.11,60.183,87.549,0.0,1713,0,-,-,0.0,0.0,-,1.8498812624797654,1.957731086222339
172.16.1.1,32744,11,0,9,3,1784,5,1784,1,0,0,2,1,172.16.2.1,50461,7,0,7,3,1906,2,1906,0,0,0,1,1,1548451624952.5422,1548451628709.758,3757.216,1024.215,1024.664,1711.413,1283.183,1023.843,1024.252,1,1,0,0,8192,0,0,67.408315,0.015,229.841,109.89431100000002,4,63,63,26.654834,26.377,27.03,0.27419,4,64,64,0,0,0,0,0,0,1,1,8,1,0,1460,1369,17,33024,29200,0,1369,1,343,1,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1018,888,32896,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,1053.342,1283.183,1310.213,0.0,1713,0,-,-,0.0,0.0,-,0.47481965370103824,0.5072905044586205
172.16.1.1,33704,34,0,33,3,167450,29,167450,0,0,3,1,1,172.16.2.1,50623,31,0,31,27,1906,2,1906,0,0,0,1,1,1548451692249.582,1548451694493.7756,2244.194,27.326,27.737,2194.4,286.403,27.044,27.346,1,1,0,0,8192,0,0,1.646033,0.005,38.688,7.728511999999999,25,63,63,26.589584999999996,26.122,27.025,0.37672,4,64,64,0,0,0,0,0,0,1,1,8,1,0,1460,13032,17,33024,29200,0,14518,17,343,0,0,1,0,2,0,0,0,0,1,1,7,1,3,1460,1018,888,185856,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,7,2,-,-,0,0,0,284.285,286.403,313.102,0.0,1713,0,-,-,0.0,0.0,-,74.61476146892826,0.8493026895179294
172.16.1.1,33710,11,0,10,4,1784,5,1784,0,0,0,1,1,172.16.2.1,50623,10,0,10,5,1906,3,2924,1,1018,0,1,1,1548451692249.7607,1548451694493.795,2244.034,267.416,267.898,1952.697,525.899,27.108,267.451,1,1,0,0,8192,0,0,6.974328999999999,0.004,46.527,17.460611,7,63,63,26.735442,26.346,27.103,0.37905500000000003,3,64,64,0,0,0,0,0,0,1,1,8,1,1,1460,1369,17,33024,29200,0,1369,17,343,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1018,888,32896,28960,0,1018,1,888,1,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,296.871,525.899,551.413,0.0,1713,0,-,-,0.0,0.0,-,0.794996867248892,1.3030105604460538
172.16.1.1,33708,9,0,8,2,1784,5,1784,0,0,0,1,1,172.16.2.1,50623,9,0,9,5,1906,2,1906,0,0,0,1,1,1548451692249.742,1548451694493.963,2244.221,267.479,268.266,1952.675,301.097,267.479,267.491,1,1,0,0,8192,0,0,7.438608,0.005,49.793,18.69426,7,63,63,86.916577,26.405,267.463,120.363146,4,64,64,0,0,0,0,0,0,1,1,8,1,0,1460,1369,17,33024,29200,0,1369,17,343,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1018,888,32896,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,298.895,301.097,328.174,0.0,1713,0,-,-,0.0,0.0,-,0.7949306240339076,0.8492924716416075
172.16.1.1,33706,64,0,63,2,263945,60,265393,1,1448,5,1,1,172.16.2.1,50623,58,0,58,54,1906,2,1906,0,0,0,1,1,1548451692249.7188,1548451694493.975,2244.256,28.449,28.853,2115.344,62.197,27.182,28.478,1,1,0,0,8192,0,0,0.073318,0.003,2.76,0.414533,44,63,63,27.808055,26.221,30.584,1.908934,4,64,64,0,0,0,0,0,0,1,1,8,1,0,1460,10136,17,33024,29200,0,14480,17,343,1,0,3,0,2,0,0,0,0,1,1,7,1,9,1460,1018,888,185856,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,7,2,-,-,0,0,0,59.437,62.197,89.457,0.0,1713,0,-,-,0.0,0.0,-,118.25433462136228,0.8492792266122938
172.16.1.1,37740,22,0,21,3,146133,17,146171,1,38,0,1,1,172.16.2.1,50237,19,0,19,15,1906,2,1906,0,0,0,1,1,1548451692710.514,1548451694953.12,2242.606,27.534,27.974,1323.033,64.777,26.459,27.568,1,1,0,0,8192,0,0,0.149062,0.005,2.134,0.529411,16,63,63,26.547586,26.176,26.932,0.319011,4,64,64,0,0,0,0,0,0,1,1,8,1,0,1460,18824,17,33024,29200,0,18824,17,343,1,0,0,0,0,0,0,0,0,1,1,7,1,1,1460,1018,888,225920,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,8,2,-,-,0,0,0,62.643,64.777,91.709,0.0,1713,0,-,-,0.0,0.0,-,65.17908183604253,0.8499040848013426
172.16.1.1,37736,11,0,10,3,1801,6,1801,0,0,0,1,1,172.16.2.1,50237,10,0,10,6,1906,2,1906,0,0,0,1,1,1548451692710.4907,1548451694953.4873,2242.996,27.712,28.569,1108.31,68.722,26.77,27.722,1,1,0,0,8192,0,0,5.325308000000001,0.006,36.777,12.865729,8,63,63,26.952076,26.62,27.722,0.516023,4,64,64,0,0,0,0,0,0,1,1,8,1,0,1460,1369,17,33024,29200,0,1369,17,343,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1018,888,32896,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,6,2,-,-,0,0,0,62.976,68.722,96.444,0.0,1713,0,-,-,0.0,0.0,-,0.8029439196503247,0.849756308080799
172.16.1.1,37734,59,0,58,3,406089,54,406089,0,0,8,1,1,172.16.2.1,50237,53,0,53,49,1906,2,1906,0,0,0,1,1,1548451692709.695,1548451694953.512,2243.817,27.21,27.75,2194.264,60.487,26.64,27.261,1,1,0,0,8192,0,0,0.087784,0.004,2.774,0.453982,37,63,63,26.761831,26.491,27.181,0.29852199999999995,4,64,64,0,0,0,0,0,0,1,1,8,1,0,1460,17376,17,33024,29200,0,31856,17,343,1,2,1,0,4,0,0,0,0,1,1,7,1,13,1460,1018,888,185856,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,8,2,-,-,0,0,0,57.713,60.487,87.668,0.0,1713,0,-,-,0.0,0.0,-,180.9813367132881,0.8494453870346824
172.16.1.1,37738,11,0,10,3,1801,6,1801,0,0,0,1,1,172.16.2.1,50237,10,0,10,6,1906,2,1906,0,0,0,1,1,1548451692710.5317,1548451695181.076,2470.544,27.709,28.555,1108.313,68.71,26.742,27.713,1,1,0,0,8192,0,0,5.3148089999999995,0.004,36.728,12.851382000000001,8,63,63,26.974826,26.692,27.733,0.505476,4,64,64,0,0,0,0,0,0,1,1,8,1,0,1460,1369,17,33024,29200,0,1369,1,343,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1018,888,32896,28960,0,1018,888,888,0,0,0,0,0,0,0,0,0,0,0,---,6,2,-,-,0,0,0,62.953,68.71,96.443,0.0,1713,0,-,-,0.0,0.0,-,0.728989242855015,0.7714900038210208
172.16.1.1,43330,13,0,12,2,26959,9,28407,1,1448,1,1,1,172.16.2.1,50013,12,0,12,8,1906,2,1906,0,0,0,1,1,1548451694099.456,1548451697237.6,3138.144,27.17,27.752,3087.483,62.821,27.17,27.181,1,1,0,0,8192,0,0,0.31471,0.009,2.115,0.793874,7,63,63,26.884828000000002,26.522,27.158,0.32052600000000003,4,64,64,0,0,0,0,0,0,1,1,8,1,0,1460,10712,17,33024,29200,0,12160,17,343,0,0,1,0,1,0,0,0,0,1,1,7,1,2,1460,1018,888,83200,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,60.706,62.821,89.531,0.0,1713,0,-,-,0.0,0.0,-,9.052165866193521,0.6073653726533901
172.16.1.1,43328,9,0,8,3,1767,4,1767,0,0,0,1,1,172.16.2.1,50013,8,0,8,4,1906,2,1906,0,0,0,1,1,1548451694099.48,1548451697237.612,3138.132,27.409,28.062,912.996,64.8,27.104,27.419,1,1,0,0,8192,0,0,6.745221000000001,0.01,36.587,14.697818,6,63,63,26.875328000000003,26.62,27.088,0.199915,4,64,64,0,0,0,0,0,0,1,1,8,1,0,1460,1369,17,33024,29200,0,1369,17,343,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1018,888,32896,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,60.99,64.8,91.633,0.0,1713,0,-,-,0.0,0.0,-,0.5630738286343595,0.607367695176621
172.16.1.1,43332,9,0,8,3,1767,4,1767,0,0,0,1,1,172.16.2.1,50013,7,0,7,3,1906,2,1906,0,0,0,1,1,1548451697101.166,1548451697237.6162,136.45,27.084,27.534,85.824,58.723,26.777,27.105,1,1,0,0,8192,0,0,0.448991,0.004,2.161,0.957123,5,63,63,27.111572,26.758,27.778,0.467474,4,64,64,0,0,0,0,0,0,1,1,8,1,0,1460,1369,17,33024,29200,0,1369,38,343,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1018,888,32896,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,4,2,-,-,0,0,0,56.562,58.723,85.818,0.0,1713,0,-,-,0.0,0.0,-,12.949798460974717,13.968486625137414
172.16.1.1,43326,54,0,53,3,263928,49,264018,1,90,5,1,1,172.16.2.1,50013,49,0,49,45,1906,2,1906,0,0,0,1,1,1548451694098.7454,1548451697237.9165,3139.172,27.03,27.458,1134.267,60.064,26.476,27.066,1,1,0,0,8192,0,0,0.08874299999999999,0.005,2.716,0.457189,35,63,63,26.923077000000003,26.463,27.619,0.4927,4,64,64,0,0,0,0,0,0,1,1,8,1,0,1460,13032,38,33024,29200,0,17376,38,343,0,1,2,0,3,0,0,0,0,1,1,7,1,10,1460,1018,888,185856,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,6,2,-,-,0,0,0,57.348,60.064,86.921,0.0,1713,0,-,-,0.0,0.0,-,84.10434343833342,0.6071664757458336
172.16.1.1,29028,11,0,10,3,1801,6,1801,0,0,0,1,1,172.16.2.1,50373,10,0,10,6,1906,2,1906,0,0,0,1,1,1548451694527.3857,1548451698373.824,3846.438,265.461,265.838,3394.635,296.764,26.386,265.496,1,1,0,0,8192,0,0,5.075812,0.005,38.338,13.461179000000001,8,63,63,27.115821999999998,26.381,29.22,1.402593,4,64,64,0,0,0,0,0,0,1,1,8,1,0,1460,1369,17,33024,29200,0,1369,17,343,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1018,888,32896,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,6,2,-,-,0,0,0,294.588,296.764,325.984,0.0,1713,0,-,-,0.0,0.0,-,0.4682254075068934,0.4955233907318927
172.16.1.1,29032,11,0,10,3,1801,6,1801,0,0,0,1,1,172.16.2.1,50373,10,0,10,6,1906,2,1906,0,0,0,1,1,1548451694527.7742,1548451698373.996,3846.222,28.41,28.856,3394.565,67.008,26.591,28.446,1,1,0,0,8192,0,0,5.346433,0.006,37.985,13.288675,8,63,63,26.608835,26.461,26.936,0.22443200000000002,4,64,64,0,0,0,0,0,0,1,1,8,1,0,1460,1369,17,33024,29200,0,1369,17,343,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1018,888,32896,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,6,2,-,-,0,0,0,62.324,67.008,93.944,0.0,1713,0,-,-,0.0,0.0,-,0.4682517025798303,0.4955512188324023
172.16.1.1,29026,107,0,106,3,402684,102,405580,2,2896,16,1,1,172.16.2.1,50373,99,0,99,95,1906,2,1906,0,0,0,1,1,1548451694527.3528,1548451698374.003,3846.65,28.042,28.741,3797.726,65.486,26.614,28.046,1,1,0,0,8192,0,0,0.09350900000000001,0.004,4.74,0.626463,57,63,63,26.612334999999998,26.342,27.088,0.334701,4,64,64,0,0,0,0,0,0,1,1,8,1,0,1460,13032,17,33024,29200,0,20272,17,343,7,1,1,0,9,0,0,0,0,1,1,7,1,31,1460,1018,888,185856,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,7,2,-,-,0,0,0,60.746,65.486,92.574,0.0,1713,0,-,-,0.0,0.0,-,105.43719860138042,0.49549608100555026
172.16.1.1,29030,35,0,34,3,155666,30,155666,0,0,4,1,1,172.16.2.1,50373,33,0,33,29,1906,2,1906,0,0,0,1,1,1548451694527.648,1548451698374.1606,3846.513,27.696,28.43,3421.271,65.161,26.306,27.738,1,1,0,0,8192,0,0,2.101657,0.004,39.201,8.561322,21,63,63,26.572336,26.293,27.158,0.394665,4,64,64,0,0,0,0,0,0,1,1,8,1,0,1460,11584,17,33024,29200,0,18824,17,343,1,2,0,0,1,0,0,0,0,1,1,7,1,7,1460,1018,888,185856,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,9,2,-,-,0,0,0,60.475,65.161,92.319,0.0,1713,0,-,-,0.0,0.0,-,40.4693809692051,0.4955137289279927
172.16.1.1,20548,60,0,59,3,263945,55,265393,1,1448,10,1,1,172.16.2.1,50969,53,0,53,49,1906,2,1906,0,0,0,1,1,1548451699380.339,1548451701631.0242,2250.685,27.442,27.877,1723.167,60.086,26.532,27.477,1,1,0,0,8192,0,0,0.101625,0.004,2.76,0.485339,32,63,63,26.510587,26.177,26.894,0.29455,4,64,64,0,0,0,0,0,0,1,1,8,1,0,1460,14480,17,33024,29200,0,21720,17,343,0,2,6,0,3,0,0,0,0,1,1,7,1,13,1460,1018,888,185856,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,8,2,-,-,0,0,0,57.326,60.086,86.98,0.0,1713,0,-,-,0.0,0.0,-,117.91654540728712,0.8468532913313058
172.16.1.1,20542,12,0,10,4,1784,5,1784,1,0,0,2,1,172.16.2.1,50969,8,0,8,4,1906,2,1906,0,0,0,1,1,1548451699379.5667,1548451701631.037,2251.47,1023.05,1023.512,1484.071,1054.5,1022.799,1023.087,1,1,0,0,8192,0,0,172.415293,0.01,996.11,403.774796,6,63,63,26.747081,26.479,27.06,0.24042399999999997,4,64,64,0,0,0,0,0,0,1,1,8,1,0,1460,1369,17,7475200,29200,0,1369,1,343,0,0,0,0,0,0,1,0,0,1,1,7,1,0,1460,1018,888,32896,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,1052.301,1054.5,1081.56,0.0,1713,0,-,-,0.0,0.0,-,0.7923712063673956,0.8465580265337758
172.16.1.1,20546,47,0,46,2,146093,43,146093,0,0,6,1,1,172.16.2.1,50969,43,0,43,39,1906,2,1906,0,0,0,1,1,1548451699380.389,1548451701631.1787,2250.79,27.967,28.652,2200.693,65.629,26.782,27.971,1,1,0,0,8192,0,0,1.575957,0.003,38.146,7.351383,27,63,63,28.337041999999997,26.424,32.848,3.028336,4,64,64,0,0,0,0,0,0,1,1,8,1,0,1460,8688,12,33024,29200,0,15928,12,343,0,1,4,0,1,0,0,0,0,1,1,7,1,9,1460,1018,888,185856,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,8,2,-,-,0,0,0,61.5,65.629,92.93,0.0,1713,0,-,-,0.0,0.0,-,64.90743250147726,0.8468137853820215
172.16.1.1,20544,11,0,10,3,1784,6,3153,1,1369,0,1,1,172.16.2.1,50969,10,0,10,6,1906,2,1906,0,0,0,1,1,1548451699380.381,1548451701631.1848,2250.804,27.931,28.631,1483.212,291.323,26.749,27.967,1,1,0,0,8192,0,0,0.021333,0.004,0.037,0.016884,6,63,63,26.738582,26.518,27.079,0.244673,4,64,64,0,0,0,0,0,0,1,1,8,1,0,1460,1369,17,33024,29200,0,1369,17,343,1,0,0,0,0,0,0,0,0,1,1,7,1,1,1460,1018,888,32896,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,288.739,291.323,318.402,0.0,1713,0,-,-,0.0,0.0,-,1.4008327690905116,0.8468085182006074
172.16.1.1,49908,11,0,10,3,1801,6,1801,0,0,0,1,1,172.16.2.1,50039,10,0,10,6,1906,2,1906,0,0,0,1,1,1548451698933.642,1548451701979.402,3045.76,27.73,28.625,2838.574,289.325,26.681,27.735,1,1,0,0,8192,0,0,5.010562,0.004,37.924,13.319531,8,63,63,26.553835999999997,26.365,26.809,0.22377399999999997,4,64,64,0,0,0,0,0,0,1,1,8,1,0,1460,1369,17,33024,29200,0,1369,17,343,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1018,888,32896,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,6,2,-,-,0,0,0,287.206,289.325,316.134,0.0,1713,0,-,-,0.0,0.0,-,0.5913138264341248,0.6257879806682075
172.16.1.1,49910,60,0,59,3,168493,55,168493,0,0,9,1,1,172.16.2.1,50039,57,0,57,53,1906,2,1906,0,0,0,1,1,1548451698933.6487,1548451701979.424,3045.775,27.731,28.581,2838.574,66.166,26.636,27.734,1,1,0,0,8192,0,0,7.9306149999999995,0.003,180.994,34.623779,28,63,63,26.584084999999998,26.207,27.098,0.383732,4,64,64,0,0,0,0,0,0,1,1,8,1,0,1460,11584,17,33024,29200,0,17376,17,343,4,0,0,0,5,0,0,0,0,1,1,7,1,19,1460,1018,888,185856,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,8,2,-,-,0,0,0,62.123,66.166,93.264,0.0,1713,0,-,-,0.0,0.0,-,55.32023869130188,0.6257848987531909
172.16.1.1,49904,73,0,72,2,405868,69,405868,0,0,6,1,1,172.16.2.1,50039,71,0,71,66,1906,2,1906,1,0,0,1,2,1548451698932.972,1548451702206.323,3273.351,26.847,27.304,2998.203,59.606,26.435,27.304,1,1,0,0,8192,0,0,0.069018,0.004,2.793,0.37893899999999997,55,63,63,27.613413,26.412,29.509,1.660526,3,64,64,0,0,0,0,0,0,1,1,8,1,0,1460,13032,17,33024,29200,0,15928,17,343,0,0,0,0,6,0,0,0,0,1,1,7,1,9,1460,1018,888,185856,28960,0,1018,1,888,1,0,0,0,0,0,0,0,0,0,0,---,8,3,-,-,0,0,0,56.813,59.606,86.528,0.0,1713,0,-,-,0.0,0.0,-,123.99159149141047,0.5822779164226507
172.16.1.1,49906,12,0,11,3,4252,7,4252,0,0,0,1,1,172.16.2.1,50039,10,0,10,6,1906,2,1906,0,0,0,1,1,1548451698933.6067,1548451702206.334,3272.727,27.72,28.653,2838.577,66.24,26.699,27.755,1,1,0,0,8192,0,0,5.177185,0.004,37.21,13.022264,8,63,63,26.677333,26.364,27.053,0.285308,4,64,64,0,0,0,0,0,0,1,1,8,1,0,1460,2451,17,33024,29200,0,2489,17,343,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1018,888,37760,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,7,2,-,-,0,0,0,62.129,66.24,93.293,0.0,1713,0,-,-,0.0,0.0,-,1.2992223304907498,0.5823889374213004
172.16.1.1,48894,10,0,9,3,1784,5,1784,0,0,0,1,1,172.16.2.1,50685,9,0,9,5,1906,2,1906,0,0,0,1,1,1548451701701.697,1548451703612.4958,1910.799,266.988,506.009,1530.716,536.824,26.497,267.01,1,1,0,0,8192,0,0,5.795631,0.009,38.388,14.392570999999998,7,63,63,26.548835999999998,26.426,26.795,0.16641,4,64,64,0,0,0,0,0,0,1,1,8,1,0,1460,1369,17,33024,29200,0,1369,17,343,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1018,888,32896,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,534.734,536.824,563.619,0.0,1713,0,-,-,0.0,0.0,-,0.933640848671158,0.9974884851834233
172.16.1.1,48890,40,0,39,3,150438,35,150438,0,0,5,1,1,172.16.2.1,50685,38,0,38,34,1906,2,1906,0,0,0,1,1,1548451701701.675,1548451703612.5083,1910.833,27.121,27.558,1742.943,63.096,26.547,27.131,1,1,0,0,8192,0,0,1.6745580000000002,0.005,36.127,7.523803,23,63,63,26.470838,26.243,26.623,0.162664,4,64,64,0,0,0,0,0,0,1,1,8,1,0,1460,11584,17,33024,29200,0,23168,17,343,0,2,0,0,3,0,0,0,0,1,1,7,1,10,1460,1018,888,185856,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,8,2,-,-,0,0,0,60.928,63.096,89.719,0.0,1713,0,-,-,0.0,0.0,-,78.72901504213084,0.9974707365845157
172.16.1.1,48888,58,0,57,3,263945,53,263945,0,0,7,1,1,172.16.2.1,50685,53,0,53,49,1906,2,1906,0,0,0,1,1,1548451701701.2207,1548451703612.5127,1911.292,27.019,27.533,1863.512,59.873,26.472,27.026,1,1,0,0,8192,0,0,0.668755,0.003,21.624,3.5687599999999997,37,63,63,26.498588,26.156,26.737,0.256879,4,64,64,0,0,0,0,0,0,1,1,8,1,0,1460,14480,17,33024,29200,0,17376,17,343,1,0,2,0,4,0,0,0,0,1,1,7,1,12,1460,1018,888,185856,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,7,2,-,-,0,0,0,57.145,59.873,86.61,0.0,1713,0,-,-,0.0,0.0,-,138.09768470751723,0.9972311923034262
172.16.1.1,48892,11,0,10,3,1784,6,3153,1,1369,0,1,1,172.16.2.1,50685,10,0,10,6,1906,2,1906,0,0,0,1,1,1548451701701.949,1548451703612.7717,1910.823,27.312,27.633,1530.508,289.753,26.736,27.323,1,1,0,0,8192,0,0,0.016,0.003,0.039,0.012837000000000001,6,63,63,26.738582,26.55,27.088,0.243914,4,64,64,0,0,0,0,0,0,1,1,8,1,0,1460,1369,17,33024,29200,0,1369,17,343,1,0,0,0,0,0,0,0,0,1,1,7,1,1,1460,1018,888,32896,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,5,2,-,-,0,0,0,287.091,289.753,316.841,0.0,1713,0,-,-,0.0,0.0,-,1.6500743396955133,0.9974759566950994
172.16.1.1,39050,11,0,10,3,1801,6,1801,0,0,0,1,1,172.16.2.1,50138,10,0,10,6,1906,2,1906,0,0,0,1,1,1548451701251.6133,1548451704027.965,2776.352,27.624,28.524,2459.452,69.207,26.703,27.629,1,1,0,0,8192,0,0,5.7603029999999995,0.003,39.833,13.938517000000001,8,63,63,26.730582000000002,26.445,27.061,0.252906,4,64,64,0,0,0,0,0,0,1,1,8,1,0,1460,1369,17,33024,29200,0,1369,17,343,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1018,888,32896,28960,0,1018,1,888,0,0,0,0,0,0,0,0,0,0,0,---,6,2,-,-,0,0,0,62.981,69.207,96.268,0.0,1713,0,-,-,0.0,0.0,-,0.6486929611230853,0.6865123730708499
