#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,TCPWindowsize(CU*8(bits)),roundtrip(AZ/1000=s),AttemptedThroughput(Mbps),ActualThroughput(Mbps)
192.168.100.1,40604,963477,0,963476,963474,130,1,130,0,0,0,1,1,192.168.100.2,80,171286,0,171286,1,10737418499,171283,10737476434,16,57935,0,1,1,1.60385E+12,1.60385E+12,164155.154,43.015,43.731,43.015,164060.455,43.008,43.033,1,1,0,0,1,0,1,0.072331,0.018,0.181,0.094108,3,54,54,46.005999,42.403,82.563,3.488434,6052,64,64,0,0,0,0,0,0,1,1,13,1,3660,8960,130,130,12214272,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,1,0,0,15,0,0,0,0,1,1,200,1,668,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.046005999,726.4235258,523.2842794
192.168.100.1,40696,710172,0,710171,710169,130,1,130,0,0,0,1,1,192.168.100.2,80,165793,0,165793,1,10737418499,165790,10737469194,14,50695,0,1,1,1.60385E+12,1.60385E+12,164909.398,42.911,43.486,42.911,164806.853,42.905,42.926,1,1,0,0,1,0,1,0.049665,0.015,0.117,0.058321,3,54,54,49.729356,42.548,70.167,3.669754,2775,64,64,0,0,0,0,0,0,1,1,13,1,2001,8960,130,130,12894208,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,14,0,0,0,0,1,1,200,1,529,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049729356,672.0344418,520.8905896
192.168.100.1,40918,680063,0,680062,680060,130,1,130,0,0,0,1,1,192.168.100.2,80,175376,0,175376,1,10737418497,175373,10737477882,19,59385,0,1,1,1.60385E+12,1.60385E+12,167106.474,42.825,43.462,42.825,167004.437,42.818,42.844,1,1,0,0,1,0,1,0.077664,0.019,0.192,0.099027,3,54,54,45.867978,42.391,65.543,3.388203,9524,64,64,0,0,0,0,0,0,1,1,13,1,1703,8960,130,130,8970240,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,19,0,0,0,0,1,1,200,1,903,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.045867978,728.6094015,514.0424605
192.168.100.1,41012,834120,0,834119,834117,130,1,130,0,0,0,1,1,192.168.100.2,80,165056,0,165056,1,10737418499,165053,10737477882,33,59383,0,1,1,1.60385E+12,1.60385E+12,164171.544,42.936,43.462,42.936,164070.182,42.93,42.952,1,1,0,0,1,0,1,0.053665,0.016,0.125,0.061809,3,54,54,49.618732,42.727,83.581,3.704017,3250,64,64,0,0,0,0,0,0,1,1,13,1,337,8960,130,130,52920320,8192,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,26,0,0,7,0,0,0,0,1,1,200,1,163,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049618732,673.5327295,523.2321081
192.168.100.1,41140,693695,0,693694,693692,130,1,130,0,0,0,1,1,192.168.100.2,80,192485,0,192485,1,10737418499,192482,10737437338,19,18839,0,1,1,1.60385E+12,1.60385E+12,172114.088,43.026,43.674,43.026,172015.789,43.019,43.043,1,1,0,0,1,0,1,0.058331,0.017,0.139,0.069867,3,54,54,44.611465,42.376,66.3,2.28989,28121,64,64,0,0,0,0,0,0,1,1,13,1,2638,8960,130,130,13836288,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,19,0,0,0,0,1,1,200,1,57,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.044611465,749.1311931,499.0846461
192.168.100.1,41402,702666,0,702665,702663,130,1,130,0,0,0,1,1,192.168.100.2,80,183380,0,183380,1,10737418499,183377,10737473538,21,55039,0,1,1,1.60385E+12,1.60385E+12,172551.235,42.945,43.376,42.945,172447.724,42.939,42.961,1,1,0,0,1,0,1,0.035999,0.016,0.075,0.033779,3,54,54,44.677252,42.388,72.445,2.879797,13324,64,64,0,0,0,0,0,0,1,1,13,1,1539,8960,130,130,8749056,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,8,0,0,13,0,0,0,0,1,1,200,1,118,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.044677252,748.0281016,497.8219269
192.168.100.1,41538,742091,0,742090,742088,130,1,130,0,0,0,1,1,192.168.100.2,80,165153,0,165153,1,10737418501,165150,10737613994,17,195493,0,1,1,1.60385E+12,1.60385E+12,164754.086,42.807,43.225,42.807,164655.441,42.801,42.823,1,1,0,0,1,0,1,0.054665,0.016,0.131,0.066108,3,54,54,50.495525,42.723,60.02,3.948227,2277,64,64,0,0,0,0,0,0,1,1,13,1,2309,8960,130,130,8396800,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,8,0,0,9,0,0,0,0,1,1,200,1,939,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.050495525,661.8376579,521.3886589
192.168.100.1,41762,706431,0,706430,706428,130,1,130,0,0,0,1,1,192.168.100.2,80,165411,0,165411,1,10737418501,165408,10737424306,9,5805,0,1,1,1.60385E+12,1.60385E+12,164199.911,42.952,44.495,42.952,164097.9,42.945,42.973,1,1,0,0,1,0,1,0.090664,0.021,0.223,0.114657,3,54,54,49.851284,42.673,58.301,3.626538,2982,64,64,0,0,0,0,0,0,1,1,13,1,303,8960,130,130,13672448,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,9,0,0,0,0,1,1,200,1,617,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049851284,670.3907566,523.1391048
192.168.100.1,41844,804280,0,804279,804277,130,1,130,0,0,0,1,1,192.168.100.2,80,165187,0,165187,1,10737418501,165184,10737463402,8,44901,0,1,1,1.60385E+12,1.60385E+12,164771.624,42.871,43.285,42.871,164666.427,42.865,42.888,1,1,0,0,1,0,1,0.034332,0.017,0.068,0.02916,3,54,54,50.012302,42.572,70.486,3.90447,2127,64,64,0,0,0,0,0,0,1,1,13,1,725,8960,130,130,12697600,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,1,0,0,7,0,0,0,0,1,1,200,1,864,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.050012302,668.2323881,521.3258517
192.168.100.1,42040,754857,0,754856,754854,130,1,130,0,0,0,1,1,192.168.100.2,80,179064,0,179064,1,10737418497,179061,10737470642,27,52145,0,1,1,1.60385E+12,1.60385E+12,168439.562,42.951,43.412,42.951,168339.893,42.945,42.968,1,1,0,0,1,0,1,0.054332,0.017,0.128,0.063799,3,54,54,44.830059,42.37,61.786,2.860054,11639,64,64,0,0,0,0,0,0,1,1,13,1,2847,8960,130,130,12484608,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,14,0,0,13,0,0,0,0,1,1,200,1,521,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.044830059,745.4783854,509.9738097
192.168.100.1,42167,701975,0,701974,701972,130,1,130,0,0,0,1,1,192.168.100.2,80,197097,0,197097,1,10737418497,197094,10737444578,23,26081,0,1,1,1.60385E+12,1.60385E+12,175961.545,42.889,43.3,42.889,175854.802,42.882,42.907,1,1,0,0,1,0,1,0.057998,0.018,0.123,0.056789,3,54,54,44.906587,42.304,84.721,2.774371,32534,64,64,0,0,0,0,0,0,1,1,13,1,3458,8960,130,130,35725312,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,4,0,0,19,0,0,0,0,1,1,200,1,662,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.044906587,744.2079711,488.1723255
192.168.100.1,42390,725605,0,725604,725602,130,1,130,0,0,0,1,1,192.168.100.2,80,165042,0,165042,1,10737418501,165039,10737463402,9,44901,0,1,1,1.60385E+12,1.60385E+12,165066.879,42.861,43.789,42.861,164966.295,42.854,42.877,1,1,0,0,1,0,1,0.100663,0.016,0.267,0.144057,3,54,54,49.964386,42.779,82.448,3.781725,2285,64,64,0,0,0,0,0,0,1,1,13,1,489,8960,130,130,12328960,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,1,0,0,8,0,0,0,0,1,1,200,1,644,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049964386,668.873225,520.3933565
192.168.100.1,42638,781073,0,781072,781070,130,1,130,0,0,0,1,1,192.168.100.2,80,165308,0,165308,1,10737418499,165305,10737464850,9,46351,0,1,1,1.60385E+12,1.60385E+12,165075.331,42.768,43.147,42.768,164970.023,42.761,42.783,1,1,0,0,1,0,1,0.060331,0.015,0.15,0.077655,3,54,54,49.661989,42.469,83.077,3.692286,4032,64,64,0,0,0,0,0,0,1,1,13,1,482,8960,130,130,40386560,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,9,0,0,0,0,1,1,200,1,144,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049661989,672.9460634,520.3667821
192.168.100.1,42764,715017,0,715016,715014,130,1,130,0,0,0,1,1,192.168.100.2,80,165362,0,165362,1,10737418501,165359,10737464850,9,46349,0,1,1,1.60385E+12,1.60385E+12,164709.183,43.057,45.297,43.057,164609.19,43.051,43.082,1,1,0,0,1,0,1,0.058998,0.015,0.137,0.067735,3,54,54,50.218703,42.632,59.072,3.804127,2431,64,64,0,0,0,0,0,0,1,1,13,1,320,8960,130,130,9297920,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,1,0,0,8,0,0,0,0,1,1,200,1,917,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.050218703,665.4859246,521.5235559
192.168.100.1,42964,593155,0,593154,593152,130,1,130,0,0,0,1,1,192.168.100.2,80,185898,0,185898,1,10737418499,185895,10737480778,27,62279,0,1,1,1.60385E+12,1.60385E+12,172422.628,42.892,43.414,42.892,172326.054,42.886,42.914,1,1,0,0,1,0,1,0.051665,0.016,0.117,0.05666,3,54,54,44.938079,42.384,66.274,2.920501,20284,64,64,0,0,0,0,0,0,1,1,13,1,2277,8960,130,130,12632064,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,8,0,0,19,0,0,0,0,1,1,200,1,1016,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.044938079,743.6864402,498.1935795
192.168.100.1,43050,746049,0,746048,746046,130,1,130,0,0,0,1,1,192.168.100.2,80,167084,0,167084,1,10737418499,167081,10737474986,14,56487,0,1,1,1.60385E+12,1.60386E+12,165994.954,42.816,43.922,42.816,165889.666,42.81,42.834,1,1,0,0,1,0,1,0.047998,0.017,0.109,0.05283,3,54,54,49.165143,42.439,66.174,3.715216,3382,64,64,0,0,0,0,0,0,1,1,13,1,2882,8960,130,130,8462336,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,14,0,0,0,0,1,1,200,1,112,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049165143,679.7466246,517.4844043
192.168.100.1,43284,659743,0,659742,659740,130,1,130,0,0,0,1,1,192.168.100.2,80,166183,0,166183,1,10737418499,166180,10737466298,10,47799,0,1,1,1.60386E+12,1.60386E+12,165589.129,42.929,43.358,42.929,165485.718,42.923,42.946,1,1,0,0,1,0,1,0.035332,0.017,0.067,0.027538,3,54,54,50.274978,42.595,66.331,3.445205,3151,64,64,0,0,0,0,0,0,1,1,13,1,425,8960,130,130,9068544,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1152,30080,28960,0,4177480,2896,14480,0,0,0,0,10,0,0,0,0,1,1,200,1,120,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.050274978,664.7410169,518.7522327
192.168.100.1,43376,652112,0,652111,652109,130,1,130,0,0,0,1,1,192.168.100.2,80,165017,0,165017,1,10737418499,165014,10737434442,8,15943,0,1,1,1.60386E+12,1.60386E+12,165928.745,43.069,43.524,43.069,165819.204,43.062,43.087,1,1,0,0,1,0,1,0.033999,0.018,0.066,0.027713,3,54,54,50.565379,42.761,59.474,3.716057,2337,64,64,0,0,0,0,0,0,1,1,13,1,1133,8960,130,130,12091392,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,1,0,0,7,0,0,0,0,1,1,200,1,213,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.050565379,660.9233563,517.6889365
192.168.100.1,43520,669275,0,669274,669272,130,1,130,0,0,0,1,1,192.168.100.2,80,166174,0,166174,1,10737418499,166171,10737425754,11,7255,0,1,1,1.60386E+12,1.60386E+12,166042.134,42.834,43.199,42.834,165940.955,42.827,42.852,1,1,0,0,1,0,1,0.033332,0.017,0.065,0.027429,3,54,54,48.292244,42.53,67.024,4.059468,3130,64,64,0,0,0,0,0,0,1,1,13,1,2379,8960,130,130,12869632,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1168,30080,28960,0,4177480,2896,14480,0,0,0,0,11,0,0,0,0,1,1,200,1,403,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.048292244,692.0332797,517.3349918
192.168.100.1,43736,685477,0,685476,685474,130,1,130,0,0,0,1,1,192.168.100.2,80,165294,0,165294,1,10737418499,165291,10737624130,17,205631,0,1,1,1.60386E+12,1.60386E+12,166043.028,43.092,43.757,43.092,165939.427,43.086,43.109,1,1,0,0,1,0,1,0.035332,0.017,0.071,0.030892,3,54,54,50.301611,42.667,82.451,3.833825,2517,64,64,0,0,0,0,0,0,1,1,13,1,795,8960,130,130,9469952,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,17,0,0,0,0,1,1,200,1,898,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.050301611,664.389059,517.3417642
192.168.100.1,43896,678946,0,678945,678943,130,1,130,0,0,0,1,1,192.168.100.2,80,183365,0,183365,1,10736506261,183362,10736522202,17,15941,0,1,1,1.60386E+12,1.60386E+12,175492.618,42.878,43.223,42.878,175386.023,42.871,42.895,1,1,0,0,1,0,1,0.058665,0.017,0.141,0.071305,3,54,54,45.293035,42.39,67.917,3.193423,14018,64,64,0,0,0,0,0,0,1,1,13,1,2809,8960,130,130,13729792,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,17,0,0,0,0,1,1,200,1,2033,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.045293035,737.8582601,489.4347044
192.168.100.1,44028,626279,0,626278,626276,130,1,130,0,0,0,1,1,192.168.100.2,80,165172,0,165172,1,10737418499,165169,10737480778,8,62279,0,1,1,1.60386E+12,1.60386E+12,165553.363,42.934,43.421,42.934,165443.097,42.928,42.95,1,1,0,0,1,0,1,0.062665,0.015,0.157,0.081697,3,54,54,50.306638,42.828,60.117,3.84248,2463,64,64,0,0,0,0,0,0,1,1,13,1,1959,8960,130,130,8536064,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,8,0,0,0,0,1,1,200,1,198,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.050306638,664.3226685,518.8650032
192.168.100.1,44110,667852,0,667851,667849,130,1,130,0,0,0,1,1,192.168.100.2,80,171237,0,171237,1,10737418499,171234,10737474986,16,56487,0,1,1,1.60386E+12,1.60386E+12,166290.747,42.725,43.29,42.725,166181.378,42.719,42.742,1,1,0,0,1,0,1,0.11033,0.017,0.295,0.159929,3,54,54,47.218294,42.502,77.042,3.347376,9722,64,64,0,0,0,0,0,0,1,1,13,1,3664,8960,130,130,39682048,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,16,0,0,0,0,1,1,200,1,136,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.047218294,707.7731356,516.5639185
192.168.100.1,44314,655725,0,655724,655722,130,1,130,0,0,0,1,1,192.168.100.2,80,165268,0,165268,1,10737418499,165265,10737467746,12,49247,0,1,1,1.60386E+12,1.60386E+12,165779.507,42.889,43.292,42.889,165670.269,42.883,42.905,1,1,0,0,1,0,1,0.058998,0.016,0.142,0.071896,3,54,54,50.601429,42.549,66.788,3.783833,2466,64,64,0,0,0,0,0,0,1,1,13,1,594,8960,130,130,8896512,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,1,0,0,11,0,0,0,0,1,1,200,1,599,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.050601429,660.4524943,518.1565775
192.168.100.1,44428,684038,0,684037,684035,130,1,130,0,0,0,1,1,192.168.100.2,80,231623,0,231623,1,10737418501,231620,10737490914,25,72413,0,1,1,1.60386E+12,1.60386E+12,195887.319,42.832,43.467,42.832,195788.954,42.825,42.851,1,1,0,0,1,0,1,0.055331,0.019,0.124,0.059501,3,54,54,44.096073,42.336,69.538,1.895988,44187,64,64,0,0,0,0,0,0,1,1,13,1,4410,8960,130,130,15908864,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,1,0,0,24,0,0,0,0,1,1,200,1,2537,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.044096073,757.8869892,438.5170401
192.168.100.1,44574,695766,0,695765,695763,130,1,130,0,0,0,1,1,192.168.100.2,80,165599,0,165599,1,10737418501,165596,10737463402,30,44901,0,1,1,1.60386E+12,1.60386E+12,165360.606,42.927,43.263,42.927,165256.679,42.92,42.945,1,1,0,0,1,0,1,0.040999,0.017,0.088,0.040706,3,54,54,50.156101,42.473,65.415,3.924705,2602,64,64,0,0,0,0,0,0,1,1,13,1,266,8960,130,130,8609792,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,22,0,0,8,0,0,0,0,1,1,200,1,1075,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.050156101,666.3165464,519.4689914
192.168.100.1,44756,697841,0,697840,697838,130,1,130,0,0,0,1,1,192.168.100.2,80,165296,0,165296,1,10736701737,165293,10736766914,15,65177,0,1,1,1.60386E+12,1.60386E+12,165348.974,42.773,43.288,42.773,165239.791,42.766,42.788,1,1,0,0,1,0,1,0.048332,0.015,0.112,0.055157,3,54,54,49.748532,42.616,66.726,3.686757,2146,64,64,0,0,0,0,0,0,1,1,13,1,1312,8960,130,130,28852224,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,6,0,0,9,0,0,0,0,1,1,200,1,350,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049748532,671.7754003,519.4718373
192.168.100.1,44858,753061,0,753060,753058,130,1,130,0,0,0,1,1,192.168.100.2,80,165024,0,165024,1,10737418501,165021,10737551730,12,133229,0,1,1,1.60386E+12,1.60386E+12,165078.708,42.708,43.056,42.708,164976.634,42.702,42.724,1,1,0,0,1,0,1,0.052998,0.016,0.126,0.063222,3,54,54,49.913119,42.637,61.846,3.671177,3451,64,64,0,0,0,0,0,0,1,1,13,1,725,8960,130,130,17989632,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,12,0,0,0,0,1,1,200,1,512,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049913119,669.5602413,520.3603474
192.168.100.1,45026,669173,0,669172,669170,130,1,130,0,0,0,1,1,192.168.100.2,80,166874,0,166874,1,10737418497,166871,10737457610,16,39113,0,1,1,1.60386E+12,1.60386E+12,165067.436,42.999,43.523,42.999,164967.545,42.993,43.017,1,1,0,0,1,0,1,0.08533,0.018,0.218,0.114897,3,54,54,49.725376,42.488,82.924,3.365555,5998,64,64,0,0,0,0,0,0,1,1,13,1,1788,8960,130,130,41861120,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,16,0,0,0,0,1,1,200,1,310,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049725376,672.0882312,520.3913198
192.168.100.1,45134,970436,0,970435,970433,130,1,130,0,0,0,1,1,192.168.100.2,80,165396,0,165396,1,10737418499,165393,10737464850,9,46351,0,1,1,1.60386E+12,1.60386E+12,163146.653,42.972,43.442,42.972,163044.794,42.966,42.988,1,1,0,0,1,0,1,0.08933,0.016,0.236,0.127017,3,54,54,48.986269,42.422,59.018,3.964043,2093,64,64,0,0,0,0,0,0,1,1,13,1,1504,8960,130,130,12435456,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,1,0,0,8,0,0,0,0,1,1,200,1,191,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.048986269,682.2287282,526.5184251
192.168.100.1,45302,620602,0,620601,620599,130,1,130,0,0,0,1,1,192.168.100.2,80,215171,0,215171,1,10735223329,215168,10735307330,27,84001,0,1,1,1.60386E+12,1.60386E+12,191434.868,42.876,45.196,42.876,191330.847,42.869,42.893,1,1,0,0,1,0,1,0.055998,0.017,0.131,0.064969,3,54,54,43.972885,42.383,66.152,2.002706,36214,64,64,0,0,0,0,0,0,1,1,13,1,4127,8960,130,130,12697600,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,26,0,0,1,0,1,1,200,1,935,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.043972885,760.0101745,448.6249529
192.168.100.1,45714,926811,0,926810,926808,130,1,130,0,0,0,1,1,192.168.100.2,80,189884,0,189884,1,10737418501,189881,10737437338,16,18837,0,1,1,1.60386E+12,1.60386E+12,173282.112,42.836,43.477,42.836,173184.403,42.83,42.854,1,1,0,0,1,0,1,0.069331,0.018,0.155,0.074675,3,54,54,43.882882,42.368,82.264,1.816916,20549,64,64,0,0,0,0,0,0,1,1,13,1,2944,8960,130,130,12025856,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,16,0,0,0,0,1,1,200,1,820,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.043882882,761.5689416,495.7205202
192.168.100.1,46280,769798,0,769797,769795,130,1,130,0,0,0,1,1,192.168.100.2,80,165531,0,165531,1,10737418497,165528,10737480778,11,62281,0,1,1,1.60386E+12,1.60386E+12,165039.533,42.704,43.423,42.704,164931.296,42.699,42.719,1,1,0,0,1,0,1,0.036665,0.015,0.078,0.03581,3,54,54,49.965167,42.533,68.291,4.019189,2352,64,64,0,0,0,0,0,0,1,1,13,1,319,8960,130,130,8519680,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,11,0,0,0,0,1,1,200,1,346,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049965167,668.8627699,520.4804247
192.168.100.1,46714,623557,0,623556,623554,130,1,130,0,0,0,1,1,192.168.100.2,80,209521,0,209521,1,10737418499,209518,10737473538,17,55039,0,1,1,1.60386E+12,1.60386E+12,180461.928,43.085,43.893,43.085,180361.966,43.078,43.109,1,1,0,0,1,0,1,0.066331,0.024,0.142,0.065684,3,54,54,43.997728,42.342,63.556,1.981711,37859,64,64,0,0,0,0,0,0,1,1,13,1,3745,8960,130,130,18407424,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,2,0,0,15,0,0,0,0,1,1,200,1,176,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.043997728,759.5810402,475.9995045
