#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,DeclaredThroughput,Actualthroughput
192.168.100.1,46342,406964,0,406963,125,1137910955,406837,1149252556,5192,11341601,0,1,1,192.168.101.1,22,117770,0,117770,109085,318088,8683,318088,0,0,80,1,1,1.56561E+12,1.56561E+12,697817.69,32.554,71.331,697782.008,697781.482,32.272,63.151,1,1,0,0,0,0,0,30.565631,30.073,134.822,0.614133,86131,64,64,12.619133,0.003,46.678,11.571562,8502,63,63,0,0,0,0,0,0,1,1,7,1,1460,1460,10136,12,64256,64128,0,380824,16,32,91,1160,0,0,3941,0,0,0,0,1,1,7,1,7859,1460,1100,28,1242112,64128,0,1100,28,32,78,2,0,0,0,0,0,0,0,0,0,---,16,8603,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,22.5971429,13.17539033
192.168.100.1,47560,384654,0,384653,137,1074927277,384515,1085769564,4908,10842287,0,1,1,192.168.101.1,22,115729,0,115729,107527,300124,8200,300168,1,44,81,1,1,1.56561E+12,1.56561E+12,677065.36,32.324,70.495,677031.453,676976.668,32.032,62.93,1,1,0,0,0,0,0,30.545656,30.08,74.508,0.482242,85543,64,64,12.210696,0.004,42.143,11.537368,8026,63,63,0,0,0,0,0,0,1,1,7,1,1822,1460,8688,12,64256,64128,0,350416,16,32,57,1210,0,0,3641,0,0,0,0,1,1,7,1,7803,1460,1100,28,1009152,64128,0,1100,28,32,78,3,0,0,0,0,1,0,0,0,0,---,15,8118,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,37.62452354,12.82912555
192.168.100.1,48738,377712,0,377711,115,1053931218,377595,1064739664,4868,10808446,0,1,1,192.168.101.1,22,108614,0,108614,100567,292600,8045,292600,0,0,78,1,1,1.56561E+12,1.56561E+12,649639.181,32.876,70.857,649603.751,649551.685,32.593,63.578,1,1,0,0,0,0,0,30.553543,30.035,75.547,0.379677,79495,64,64,12.582315,0.004,45.386,11.470366,7880,63,63,0,0,0,0,0,0,1,1,7,1,1554,1460,8688,12,64256,64128,0,262088,16,32,68,1050,0,0,3750,0,0,0,0,1,1,7,1,7346,1460,1080,28,673792,59648,0,1080,28,32,77,1,0,0,0,0,0,0,0,0,0,---,18,7967,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,27.75363681,13.11176659
192.168.100.1,49876,403835,0,403834,109,1125314222,403724,1137306172,5419,11991950,0,1,1,192.168.101.1,22,114187,0,114187,105599,314164,8586,314164,0,0,73,1,1,1.56561E+12,1.56561E+12,699380.659,32.683,71.066,699347.119,699346.609,32.342,63.254,1,1,0,0,0,0,0,30.615909,30.044,74.055,0.427459,82868,64,64,13.562095,0.003,45.14,11.686355,8428,63,63,0,0,0,0,0,0,1,1,7,1,1673,1460,7240,12,64256,64128,0,266432,16,32,125,1111,0,0,4183,0,0,0,0,1,1,7,1,7774,1460,1100,28,1593856,64128,0,1136,28,32,73,0,0,0,0,0,0,0,0,0,0,---,19,8513,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,28.78206738,13.00929509
192.168.100.1,51102,395020,0,395019,159,1108518574,394859,1119765956,5074,11247382,0,1,1,192.168.101.1,22,109818,0,109818,101350,309484,8466,309484,0,0,98,1,1,1.56561E+12,1.56561E+12,679291.15,32.097,70.579,679253.685,679253.165,31.745,62.408,1,1,0,0,0,0,0,30.561565,30.002,73.79,0.517559,80014,64,64,13.241752,0.004,58.618,11.761657,8257,63,63,0,0,0,0,0,0,1,1,7,1,1675,1460,10136,12,64256,64128,0,324352,16,32,177,1070,0,0,3827,0,0,0,0,1,1,7,1,7419,1460,1100,28,1412864,63360,0,1136,28,32,96,2,0,0,0,0,0,0,0,0,0,---,23,8368,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,35.16487329,13.18746409
192.168.100.1,52280,418797,0,418796,164,1184098989,418631,1196627880,5399,12528891,0,1,1,192.168.101.1,22,106846,0,106846,97808,330184,9036,330184,0,0,106,1,1,1.56561E+12,1.56562E+12,681990.62,32.907,71.225,681954.409,681953.82,32.606,63.379,1,1,0,0,0,0,0,30.626166,30.148,74.439,0.439112,76271,64,64,13.950577,0.004,44.718,11.352569,8796,63,63,0,0,0,0,0,0,1,1,7,1,2547,1460,11584,12,64256,64128,0,395304,16,32,125,952,0,0,4321,0,1,0,0,1,1,7,1,6735,1460,1100,28,1581952,63104,0,1136,28,32,102,4,0,0,0,0,0,0,0,0,0,---,14,8930,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,42.48353686,14.03688373
192.168.100.1,53458,429839,0,429838,147,1205093552,429690,1217158468,5310,12064916,0,1,1,192.168.101.1,22,116591,0,116591,107388,335512,9201,335512,0,0,93,1,1,1.56562E+12,1.56562E+12,697088.571,32.664,71.061,697053.284,697052.711,32.315,63.103,1,1,0,0,0,0,0,30.565152,30.034,134.323,0.520558,82638,64,64,13.572324,0.004,45.562,11.624473,8993,63,63,0,0,0,0,0,0,1,1,7,1,1679,1460,11584,12,64256,64128,0,354760,16,32,103,1091,0,0,4115,0,1,0,0,1,1,7,1,7383,1460,1100,28,1359360,64128,0,1100,28,32,89,4,0,0,0,0,0,0,0,0,0,---,22,9108,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,21.12877169,13.96847997
192.168.100.1,54670,379818,0,379817,159,1084503418,379657,1095424428,4674,10921010,0,1,1,192.168.101.1,22,91607,0,91607,82170,345448,9435,345484,1,36,72,1,1,1.56562E+12,1.56562E+12,597806.502,32.707,70.482,597772.627,597771.924,32.407,63.233,1,1,0,0,0,0,0,30.604927,30.082,74.636,0.488931,63315,64,64,14.75889,0.003,44.936,12.316525,9231,63,63,0,0,0,0,0,0,1,1,7,1,1846,1460,28960,12,64256,64000,0,1099032,16,32,181,829,0,0,3664,0,0,0,0,1,1,7,1,5819,1460,1260,28,3145728,64128,0,1260,28,32,65,8,0,0,0,0,0,0,0,0,0,---,22,9362,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,117.8018115,14.65925077
192.168.100.1,55718,401053,0,401052,126,1121115311,400925,1132549568,5122,11434257,0,1,1,192.168.101.1,22,114981,0,114981,106423,313624,8556,313624,0,0,82,1,1,1.56562E+12,1.56562E+12,680713.331,33.069,72.702,680679.295,680678.808,32.753,63.505,1,1,0,0,0,0,0,30.563634,30.062,74.435,0.460638,83700,64,64,12.809602,0.004,46.945,11.56915,8378,63,63,0,0,0,0,0,0,1,1,7,1,1511,1460,11584,16,64256,64128,0,373656,16,32,80,1043,0,0,3999,0,0,0,0,1,1,7,1,7532,1460,1100,28,1294080,64128,0,1100,28,32,79,3,0,0,0,0,0,0,0,0,0,---,18,8474,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,40.15917243,13.31015
192.168.100.1,56902,421299,0,421298,135,1179900077,421162,1190716284,4897,10816207,0,1,1,192.168.101.1,22,123866,0,123866,114857,329428,9007,329428,0,0,86,1,1,1.56562E+12,1.56562E+12,707058,32.903,71.148,707024.921,707024.403,32.578,63.426,1,1,0,0,0,0,0,30.557387,30.067,119.032,0.506101,91159,64,64,12.253221,0.004,45.976,11.626771,8815,63,63,0,0,0,0,0,0,1,1,7,1,1713,1460,11584,12,64256,64128,0,388064,16,32,70,1180,0,0,3647,0,0,0,0,1,1,7,1,7807,1460,1100,28,1145728,64128,0,1136,28,32,83,3,0,0,0,0,0,0,0,0,0,---,21,8921,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,26.08132267,13.47234636
192.168.100.1,58132,403457,0,403456,129,1129513566,403326,1140947476,5120,11433910,0,1,1,192.168.101.1,22,120479,0,120479,111868,314848,8609,314848,0,0,78,1,1,1.56562E+12,1.56562E+12,702930.22,32.213,69.762,702896.798,702896.269,31.833,62.784,1,1,0,0,0,0,0,30.553294,30.069,109.705,0.478397,88425,64,64,12.056614,0.003,46.96,11.406037,8433,63,63,0,0,0,0,0,0,1,1,7,1,2459,1460,15928,16,64256,64128,0,479288,16,32,85,1132,0,0,3904,0,0,0,0,1,1,7,1,8013,1460,1100,28,2083584,63232,0,1136,28,32,75,3,0,0,0,0,0,0,0,0,0,---,21,8531,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,34.95104143,12.98504396
192.168.100.1,59372,448041,0,448040,156,1255480496,447883,1268724332,5915,13243836,0,1,1,192.168.101.1,22,128192,0,128192,118606,349696,9584,349696,0,0,106,1,1,1.56562E+12,1.56562E+12,776850.651,32.605,70.73,776816.784,776816.191,32.315,63.23,1,1,0,0,0,0,0,30.540099,30.038,78.804,0.462788,93036,64,64,12.960239,0.004,47.036,11.470601,9359,63,63,0,0,0,0,0,0,1,1,7,1,2170,1460,13032,12,64256,64128,0,424588,16,32,112,1240,0,0,4563,0,0,0,0,1,1,7,1,8698,1460,1100,28,1669504,64128,0,1100,28,32,103,3,0,0,0,0,0,0,0,0,0,---,19,9478,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,43.10319273,13.0653101
192.168.100.1,60718,421356,0,421355,129,1184098989,421225,1196349440,5315,12250451,0,1,1,192.168.101.1,22,104675,0,104675,95639,331084,9034,331084,0,0,79,1,1,1.56562E+12,1.56562E+12,678939.159,32.272,69.752,678905.413,678904.907,31.986,62.633,1,1,0,0,0,0,0,30.596683,30.091,119.645,0.553315,73747,64,64,14.652938,0.004,44.151,11.433745,8855,63,63,0,0,0,0,0,0,1,1,7,1,1817,1460,8688,12,64256,64128,0,298288,16,32,138,989,0,0,4188,0,0,0,0,1,1,7,1,6608,1460,1100,28,1346048,64128,0,1136,28,32,77,2,0,0,0,0,0,0,0,0,0,---,14,8955,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,19.94487024,14.09669098
192.168.100.1,33664,379813,0,379812,113,1062329044,379698,1073008724,4742,10679680,0,1,1,192.168.101.1,22,105323,0,105323,97213,295084,8108,295084,0,0,76,1,1,1.56562E+12,1.56562E+12,632489.061,31.964,68.957,632453.002,632452.49,31.674,62.202,1,1,0,0,0,0,0,30.575813,30.115,77.471,0.423305,76984,64,64,12.735271,0.003,46.397,11.42651,7949,63,63,0,0,0,0,0,0,1,1,7,1,1649,1460,8688,12,64256,64128,0,291048,16,32,116,952,0,0,3672,0,2,0,0,1,1,7,1,6856,1460,1080,28,816256,64128,0,1080,28,32,74,2,0,0,0,0,0,0,0,0,0,---,18,8032,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,30.05491087,13.57188657
192.168.100.1,34746,439716,0,439714,111,1226088111,439602,1239097804,5890,13009694,0,2,1,192.168.101.1,22,125384,0,125384,116021,341848,9360,341848,1,1,72,2,1,1.56562E+12,1.56562E+12,784521.365,1040.318,1078.195,784486.811,784486.167,1039.966,1070.805,1,1,0,0,0,0,0,30.541422,30.041,73.553,0.436677,90745,64,64,13.354144,0.003,91.686,11.513705,9198,63,63,0,0,0,0,0,0,1,1,7,1,1085,1460,10136,12,64256,64128,0,386616,16,32,132,1349,0,0,4409,0,0,0,0,1,1,7,1,8809,1460,1100,28,8340480,64128,0,1100,28,32,71,1,0,1,0,0,0,0,0,0,0,---,19,9288,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,42.05033105,12.63545249
192.168.100.1,36092,424226,0,424225,166,1193793607,424058,1206249064,5637,12455457,0,1,1,192.168.101.1,22,122675,0,122675,112291,378640,10382,378640,0,0,100,1,1,1.56562E+12,1.56562E+12,740511.202,32.477,70.458,740477.573,740476.795,32.17,62.921,1,1,0,0,0,0,0,30.504678,30.058,75.293,0.455521,88028,64,64,12.742575,0.003,48.035,11.817469,10141,63,63,0,0,0,0,0,0,1,1,7,1,1662,1460,37648,12,64256,63872,0,1077456,16,32,97,1259,0,0,4280,0,1,0,0,1,1,7,1,8713,1460,1100,28,3145728,64128,0,1100,28,32,95,5,0,0,0,0,0,0,0,0,0,---,21,10282,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,114.4813993,13.03152807
192.168.100.1,37366,378753,0,378752,120,1058130131,378631,1069165436,5010,11035305,0,1,1,192.168.101.1,22,110816,0,110816,102734,294112,8080,294112,0,0,74,1,1,1.56562E+12,1.56562E+12,659497.121,32.18,70.024,659462.38,659461.907,31.916,62.659,1,1,0,0,0,0,0,30.526616,30.042,133.35,0.646039,80406,64,64,12.747012,0.003,44.816,11.437582,7919,63,63,0,0,0,0,0,0,1,1,7,1,1456,1460,13032,16,64256,64000,0,466256,16,32,98,1085,0,0,3826,0,1,0,0,1,1,7,1,7560,1460,1080,28,2775168,64128,0,1080,28,32,74,0,0,0,0,0,0,0,0,0,0,---,16,8006,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,27.97186352,12.96946297
192.168.100.1,38500,405204,0,405203,139,1133712048,405063,1144828964,5069,11116916,0,1,1,192.168.101.1,22,118764,0,118764,110108,316468,8654,316504,1,36,88,1,1,1.56562E+12,1.56562E+12,684084.461,32.819,70.765,684051.127,684050.596,32.517,63.393,1,1,0,0,0,0,0,30.544188,30.029,73.515,0.341563,86671,64,64,12.343201,0.003,47.59,11.59513,8461,63,63,0,0,0,0,0,0,1,1,7,1,1853,1460,8688,12,64256,64128,0,266432,16,32,45,1121,0,0,3903,0,0,0,0,1,1,7,1,7783,1460,1100,28,673792,64128,0,1100,28,32,87,2,0,0,0,0,0,0,0,0,0,---,20,8565,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,28.99348432,13.38815926
192.168.100.1,39678,402600,0,402599,147,1151006042,402451,1162425152,5015,11419110,0,1,1,192.168.101.1,22,108559,0,108559,99282,338788,9275,338788,0,0,84,1,1,1.56562E+12,1.56562E+12,666672.26,33.526,71.249,666395.446,666394.49,33.231,64.115,1,1,0,0,0,0,0,30.597563,30.106,73.991,0.455631,77337,64,64,13.263853,0.004,47.143,11.611925,9069,63,63,0,0,0,0,0,0,1,1,7,1,1484,1460,40544,12,64256,64128,0,1322024,16,32,161,1016,0,0,3838,0,0,0,0,1,1,7,1,6984,1460,1100,28,3145728,64128,0,1100,28,32,80,4,0,0,0,0,0,0,0,0,0,---,21,9191,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,142.938898,13.94898479
192.168.100.1,40848,418132,0,418131,138,1175701168,417992,1187140744,5027,11439576,0,1,1,192.168.101.1,22,113497,0,113497,104532,327700,8963,327744,1,44,100,1,1,1.56562E+12,1.56563E+12,670836.192,32.518,70.771,670802.698,670802.204,32.206,62.873,1,1,0,0,0,0,0,30.575201,30.066,72.778,0.540415,80811,64,64,13.441003,0.003,41.704,11.864348,8746,63,63,0,0,0,0,0,0,1,1,7,1,2330,1460,10136,12,64256,64128,0,324352,16,32,120,973,0,0,3933,0,1,0,0,1,1,7,1,6990,1460,1100,28,943872,56576,0,1136,28,32,98,2,0,0,0,0,1,0,0,0,0,---,39,8862,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,35.65385144,14.15714606
192.168.100.1,42016,411774,0,411773,129,1154706605,411643,1166898192,5327,12191587,0,1,1,192.168.101.1,22,106249,0,106249,97430,321832,8817,321832,0,0,84,1,1,1.56563E+12,1.56563E+12,668275.082,33.092,70.965,668241.089,668240.59,32.761,65.458,1,1,0,0,0,0,0,30.598169,30.08,74.171,0.435532,75219,64,64,13.896539,0.003,47.123,11.599083,8627,63,63,0,0,0,0,0,0,1,1,7,1,1527,1460,10136,12,64256,64000,0,317112,16,32,132,971,0,0,4223,0,1,0,0,1,1,7,1,6855,1460,1100,28,1409920,64128,0,1100,28,32,83,1,0,0,0,0,0,0,0,0,0,---,12,8733,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,34.20334093,13.96907619
192.168.100.1,43164,429669,0,429668,142,1200894639,429525,1213541540,5612,12646901,0,1,1,192.168.101.1,22,115793,0,115793,106621,334504,9170,334548,1,44,100,1,1,1.56563E+12,1.56563E+12,722123.943,33.325,70.988,722090.47,722089.949,33.033,63.88,1,1,0,0,0,0,0,30.581185,30.09,144.179,0.726964,82278,64,64,14.016241,0.003,46.352,11.836031,8962,63,63,0,0,0,0,0,0,1,1,7,1,1968,1460,8688,12,64256,64128,0,302632,16,32,201,1155,0,0,4256,0,0,0,0,1,1,7,1,7703,1460,1100,28,1070080,64128,0,1100,28,32,99,1,0,0,0,0,1,0,0,0,0,---,34,9069,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,16.79201548,13.44413575
192.168.100.1,44404,438088,0,438087,136,1221889197,437950,1233979592,5565,12090395,0,1,1,192.168.101.1,22,138093,0,138093,128760,341092,9331,341092,0,0,89,1,1,1.56563E+12,1.56563E+12,779323.985,32.696,70.917,779290.581,779289.931,32.379,63.012,1,1,0,0,0,0,0,30.522299,30.05,73.336,0.363549,100353,64,64,11.842852,0.004,46.532,11.632367,9137,63,63,0,0,0,0,0,0,1,1,7,1,1600,1460,7240,12,64256,63232,0,259192,16,32,81,1382,0,0,4102,0,0,0,0,1,1,7,1,9206,1460,1100,28,1121920,64128,0,1100,28,32,87,2,0,0,0,0,0,0,0,0,0,---,18,9242,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,28.27446275,12.66717941
192.168.100.1,45766,391573,0,391572,129,1100121253,391442,1110980792,4862,10859539,0,1,1,192.168.101.1,22,115015,0,115015,106617,306712,8396,306712,0,0,80,1,1,1.56563E+12,1.56563E+12,667116.649,32.913,70.696,667082.158,667081.532,32.623,63.199,1,1,0,0,0,0,0,30.558987,30.028,121.178,0.551562,83325,64,64,12.476949,0.004,43.453,11.629663,8216,63,63,0,0,0,0,0,0,1,1,7,1,1741,1460,24616,12,64256,64128,0,763096,16,32,94,1130,0,0,3637,0,1,0,0,1,1,7,1,7510,1460,1100,28,2335872,64128,0,1136,28,32,78,2,0,0,0,0,0,0,0,0,0,---,13,8316,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,50.37851755,13.32277698
192.168.100.1,46920,397152,0,397151,128,1112717486,397022,1124373232,5017,11655746,0,1,1,192.168.101.1,22,98305,0,98305,89806,310312,8497,310312,0,0,85,1,1,1.56563E+12,1.56563E+12,628833.936,32.461,70.384,628800.808,628800.217,32.174,62.982,1,1,0,0,0,0,0,30.61311,30.118,75.043,0.5638,69677,64,64,14.289994,0.004,46.579,11.788636,8310,63,63,0,0,0,0,0,0,1,1,7,1,1679,1460,10136,16,64256,64128,0,302632,16,32,124,872,0,0,4021,0,0,0,0,1,1,7,1,6194,1460,1100,28,1086336,64128,0,1100,28,32,79,6,0,0,0,0,0,0,0,0,0,---,18,8412,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,32.26224964,14.30423096
192.168.100.1,48006,379456,0,379455,110,1062329042,379344,1073185728,4834,10856686,0,1,1,192.168.101.1,22,104463,0,104463,96355,297244,8106,297244,0,0,75,1,1,1.56563E+12,1.56563E+12,625432.193,32.701,70.028,625397.708,625397.229,32.39,63.191,1,1,0,0,0,0,0,30.544088,30.042,134.585,0.654106,75408,64,64,13.622834,0.003,44.46,11.822461,7944,63,63,0,0,0,0,0,0,1,1,7,1,1395,1460,10136,12,64256,64128,0,337384,16,32,89,975,0,0,3769,0,1,0,0,1,1,7,1,6672,1460,2376,28,1161984,64128,0,2376,28,32,73,2,0,0,0,0,0,0,0,0,0,---,17,8031,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,20.05477579,13.72728478
192.168.100.1,49102,383288,0,383287,126,1079126192,383160,1089914152,4675,10787960,0,1,1,192.168.101.1,22,101834,0,101834,93589,301204,8243,301204,0,0,82,1,1,1.56563E+12,1.56563E+12,622401.398,32.051,69.516,622367.652,622367.094,31.729,62.482,1,1,0,0,0,0,0,30.604496,30.138,74.196,0.439499,73915,64,64,13.137834,0.003,47.679,11.126169,8064,63,63,0,0,0,0,0,0,1,1,7,1,1549,1460,13032,12,64256,64128,0,382272,16,32,85,943,0,0,3646,0,1,0,0,1,1,7,1,6442,1460,1100,28,2359680,64128,0,1100,28,32,80,2,0,0,0,0,0,0,0,0,0,---,20,8161,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,41.21753194,14.00914787
192.168.100.1,50188,434428,0,434427,147,1209292463,434279,1222082320,5813,12789857,0,1,1,192.168.101.1,22,132512,0,132512,123280,337096,9230,337096,0,0,98,1,1,1.56563E+12,1.56563E+12,778364.23,33.11,70.237,778329.896,778329.351,32.61,63.627,1,1,0,0,0,0,0,30.545632,30.045,73.407,0.363557,97881,64,64,12.477714,0.003,47.011,11.853037,9027,63,63,0,0,0,0,0,0,1,1,7,1,2016,1460,8688,12,64256,64128,0,280912,16,32,87,1378,0,0,4345,0,3,0,0,1,1,7,1,9122,1460,1100,28,1344512,64128,0,1100,28,32,98,0,0,0,0,0,0,0,0,0,0,---,20,9132,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,30.61419211,12.56051882
192.168.100.1,51536,403888,0,403887,147,1133712048,403739,1145024576,5149,11312528,0,1,1,192.168.101.1,22,119455,0,119455,110798,316576,8655,316612,1,36,93,1,1,1.56563E+12,1.56563E+12,701339.428,32.091,70.028,701306.062,701305.435,31.778,62.313,1,1,0,0,0,0,0,30.538672,30.07,73.489,0.397851,88269,64,64,12.224984,0.003,45.525,11.505116,8451,63,63,0,0,0,0,0,0,1,1,7,1,1821,1460,13032,12,64256,64128,0,493768,16,32,101,1201,0,0,3847,0,0,0,0,1,1,7,1,8031,1460,1100,28,1972352,64128,0,1100,28,32,93,1,0,0,0,0,0,0,0,0,0,---,20,8561,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,53.75150022,13.06100333
192.168.100.1,52738,438155,0,438154,158,1221889199,437995,1235208792,6052,13319593,0,1,1,192.168.101.1,22,127319,0,127319,117989,340120,9328,340120,0,0,106,1,1,1.56563E+12,1.56563E+12,775971.347,32.995,70.587,775935.407,775934.89,32.691,63.752,1,1,0,0,0,0,0,30.55759,30.07,72.458,0.41477,92810,64,64,12.822307,0.003,48.061,11.531169,9104,63,63,0,0,0,0,0,0,1,1,7,1,1914,1460,10136,12,64256,64128,0,283808,16,32,164,1241,0,0,4644,0,3,0,0,1,1,7,1,8860,1460,1100,28,2001920,64128,0,1136,28,32,106,0,0,0,0,0,0,0,0,0,0,---,18,9222,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,31.33489746,12.73458147
192.168.100.1,54084,432024,0,432023,155,1205093549,431867,1217435288,5623,12341739,0,1,1,192.168.101.1,22,131829,0,131829,122624,336124,9203,336124,0,0,101,1,1,1.56563E+12,1.56563E+12,764790.951,32.816,70.298,764756.623,764756.067,32.466,63.183,1,1,0,0,0,0,0,30.563938,30.039,131.199,0.5794,97197,64,64,12.135887,0.004,47.807,11.429985,8993,63,63,0,0,0,0,0,0,1,1,7,1,1857,1460,10136,12,64256,64000,0,289600,16,32,80,1238,0,0,4305,0,0,0,0,1,1,7,1,8829,1460,1100,28,811776,64128,0,1100,28,32,99,2,0,0,0,0,0,0,0,0,0,---,12,9102,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,17.65867118,12.73482942
192.168.100.1,55396,407545,0,407544,133,1137910960,407410,1149748288,5411,11837328,0,1,1,192.168.101.1,22,123679,0,123679,114990,317224,8687,317224,0,0,87,1,1,1.56563E+12,1.56563E+12,730996.385,33.031,71.211,730963.032,730962.474,32.683,63.549,1,1,0,0,0,0,0,30.585865,30.017,72.436,0.394411,89809,64,64,12.406172,0.004,47.104,11.428118,8508,63,63,0,0,0,0,0,0,1,1,7,1,1828,1460,8688,12,64256,64128,0,312768,16,32,136,1254,0,0,4021,0,0,0,0,1,1,7,1,8432,1460,1100,28,1414272,64128,0,1100,28,32,83,4,0,0,0,0,0,0,0,0,0,---,20,8600,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,34.54282401,12.58280683
192.168.100.1,56656,406089,0,406088,127,1133712046,405960,1145070024,5195,11357978,0,1,1,192.168.101.1,22,123266,0,123266,114612,316108,8652,316108,0,0,87,1,1,1.56563E+12,1.56563E+12,709563.033,32.291,70.406,709529.163,709528.604,31.943,62.659,1,1,0,0,0,0,0,30.600141,30.053,74.108,0.511338,90179,64,64,12.282871,0.004,46.734,11.497552,8465,63,63,0,0,0,0,0,0,1,1,7,1,1812,1460,14480,12,64256,64128,0,466256,16,32,112,1179,0,0,3904,0,0,0,0,1,1,7,1,8062,1460,1100,28,2144384,64128,0,1136,28,32,87,0,0,0,0,0,0,0,0,0,0,---,25,8565,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,50.33259567,12.91014296
192.168.100.1,57862,382542,0,382541,106,1066527956,382434,1077479156,5005,10951200,0,1,1,192.168.101.1,22,114476,0,114476,106331,296380,8143,296380,0,0,70,1,1,1.56563E+12,1.56564E+12,674128.574,32.674,71.056,674094.16,674093.654,32.39,63.172,1,1,0,0,0,0,0,30.537362,30.063,128.754,0.562652,83719,64,64,12.714828,0.004,46.467,11.719065,7997,63,63,0,0,0,0,0,0,1,1,7,1,1396,1460,8688,16,64256,64128,0,293944,16,32,98,1143,0,0,3764,0,0,0,0,1,1,7,1,7789,1460,1080,28,966144,64128,0,1080,28,32,70,0,0,0,0,0,0,0,0,0,0,---,16,8073,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,18.26391413,12.78663089
